horizon,target,feature,mean_ic,icir,t_nw,hit_rate,n_days
63,excess,ret_10,-0.003456867871827831,-0.32939446042830417,-0.4661478725720764,0.5001228199459592,4071
63,excess,ret_21,-0.002254923094183056,-0.2123551752583192,-0.2031029166210284,0.4940886699507389,4060
63,excess,ret_63,0.001430700241374234,0.1304983218338205,0.09875572371047273,0.5134395221503235,4018
63,excess,ret_126,0.008460481232417626,0.8103178649785725,0.6821847196380925,0.5512010113780025,3955
63,excess,ret_252,0.014264520036579499,1.164898883673429,0.7262349713217622,0.5419169495951945,3829
63,excess,mom_12_1,0.015926695527652038,1.3162826532579661,0.8044491988061387,0.5403499608252808,3829
63,excess,mom_6_1,0.007834464824354537,0.7692656681861476,0.6768360051034883,0.5380530973451327,3955
63,excess,vol_10,0.04062947407692055,3.0411162071759885,1.9857082996493831,0.58915869511896,4077
63,excess,vol_21,0.044868970969220816,3.1026331611309397,1.9839472482483438,0.5906188605108055,4072
63,excess,vol_63,0.052625468884859944,3.417239564285903,2.10322621396703,0.5961490989879042,4051
63,excess,vol_ratio,-0.0046382581859590955,-0.66654510134443,-0.7223215890612305,0.4754381634164404,4051
63,excess,parkinson_vol,0.05507302433063346,3.592353693921511,2.198981770050968,0.5960019743336624,4052
63,excess,downside_vol,0.03588153852699042,2.4626310414744097,1.6153693281555146,0.5757199602780536,4028
63,excess,ret_skew,-0.00944322433221289,-1.5461011471167168,-1.068820935977425,0.4887682053813873,4051
63,excess,ret_kurt,0.01910527920960514,3.4193341331400706,2.4391860054254026,0.5825722043939768,4051
63,excess,px_to_ma_10,-0.004457994466986472,-0.4341910061990361,-0.7278794241939428,0.49975478175576266,4078
63,excess,px_to_ma_21,-0.00448052731311428,-0.42307653738897144,-0.478968641771691,0.48981095015958753,4073
63,excess,px_to_ma_50,-0.002099752781838275,-0.1920108268589029,-0.155140567052134,0.49876786594381467,4058
63,excess,px_to_ma_200,0.009752379211295266,0.8723484593211491,0.7293722432747042,0.5543560130554858,3983
63,excess,ma_cross,0.010405374543973034,0.9394837791571402,0.7940810455986334,0.5541049460205875,3983
63,excess,dist_52w_high,-0.018026029373037256,-1.3828612618453184,-0.9159099298040975,0.47054436987322895,4023
63,excess,dist_52w_low,0.03750497270526339,3.835855105899368,2.6006660264288497,0.5881183196619438,4023
63,excess,bollinger_z,-0.009366259241954692,-0.9851154898533091,-1.1146201584268831,0.4780260250429659,4073
63,excess,rsi_14,-0.0073322053032731,-0.7084492217124565,-0.6235524687755758,0.48279252704031467,4068
63,excess,macd_norm,-0.0015765022850282096,-0.14396653361471137,-0.1170058700306999,0.4976583682524032,4057
63,excess,macd_hist,-0.0035518623465093445,-0.3513006141221818,-0.6112558719769541,0.4899975302543838,4049
63,excess,log_dollar_volume,-0.04879209329732681,-6.5953505228261,-3.590774430988551,0.3419892209701127,4082
